datetime,temperature_fore_ch,temperature_fore_fr,temperature_fore_de,temperature_fore_it
2021-10-04 00:00:00,12.02,12.3,14.14,18.45
2021-10-04 01:00:00,11.67,11.99,13.7,18.03
2021-10-04 02:00:00,11.54,11.36,13.59,17.67
2021-10-04 03:00:00,11.27,10.97,13.31,17.41
2021-10-04 04:00:00,11.15,10.71,12.85,17.27
2021-10-04 05:00:00,11.03,10.54,12.48,17.06
2021-10-04 06:00:00,10.95,10.37,12.13,16.91
2021-10-04 07:00:00,10.77,10.07,11.9,17.08
2021-10-04 08:00:00,9.92,10.14,12.11,18.19
2021-10-04 09:00:00,9.77,11.05,12.58,19.98
2021-10-04 10:00:00,9.46,12.48,12.95,21.38
2021-10-04 11:00:00,9.28,13.99,13.34,22.44
2021-10-04 12:00:00,9.34,15.12,13.76,23.3
2021-10-04 13:00:00,9.46,15.82,14.17,23.67
2021-10-04 14:00:00,9.24,15.92,14.5,23.73
2021-10-04 15:00:00,10.11,16.18,14.78,23.66
2021-10-04 16:00:00,10.95,16.3,14.81,23.5
2021-10-04 17:00:00,11.85,16.22,14.59,23.1
2021-10-04 18:00:00,12.28,15.68,13.85,22.38
2021-10-04 19:00:00,12.09,14.89,12.94,21.61
2021-10-04 20:00:00,11.76,14.22,12.36,20.91
2021-10-04 21:00:00,11.44,13.59,11.8,20.13
2021-10-04 22:00:00,11.03,13.18,11.44,19.53
2021-10-04 23:00:00,10.85,12.95,11.09,19.18
2021-10-05 00:00:00,10.75,12.74,10.79,18.91
2021-10-05 01:00:00,10.76,12.46,10.67,18.52
2021-10-05 02:00:00,10.7,12.43,10.73,18.4
2021-10-05 03:00:00,10.59,12.18,10.6,18.18
2021-10-05 04:00:00,10.5,11.96,10.64,17.98
2021-10-05 05:00:00,10.43,11.98,10.62,17.86
2021-10-05 06:00:00,10.3,11.88,10.51,17.74
2021-10-05 07:00:00,10.15,11.6,10.41,17.59
2021-10-05 08:00:00,9.68,11.68,10.62,17.98
2021-10-05 09:00:00,9.96,12.21,11.27,19.08
2021-10-05 10:00:00,10.2,13.04,11.99,19.95
2021-10-05 11:00:00,10.82,13.96,12.69,20.45
2021-10-05 12:00:00,11.83,14.61,13.39,21.04
2021-10-05 13:00:00,12.65,14.91,14.16,21.35
2021-10-05 14:00:00,11.98,15.67,14.31,21.66
2021-10-05 15:00:00,12.52,15.8,14.51,21.55
2021-10-05 16:00:00,13.1,15.75,14.34,21.31
2021-10-05 17:00:00,13.44,15.39,13.95,21.11
2021-10-05 18:00:00,13.22,14.75,13.37,20.45
2021-10-05 19:00:00,12.51,13.98,12.79,19.7
2021-10-05 20:00:00,12.27,13.37,12.44,19.12
2021-10-05 21:00:00,11.91,12.81,12.04,18.5
2021-10-05 22:00:00,11.26,12.27,11.78,18.07
2021-10-05 23:00:00,10.65,11.89,11.52,17.94
2021-10-06 00:00:00,10.02,11.57,11.42,17.66
2021-10-06 01:00:00,9.55,11.24,11.35,17.27
2021-10-06 02:00:00,8.97,10.93,11.12,17.16
2021-10-06 03:00:00,8.41,10.65,10.85,16.88
2021-10-06 04:00:00,8.01,10.48,10.6,16.67
2021-10-06 05:00:00,7.68,10.25,10.41,16.41
2021-10-06 06:00:00,7.36,10.02,10.14,16.21
2021-10-06 07:00:00,6.96,9.79,9.75,16.2
2021-10-06 08:00:00,7.18,9.98,9.93,16.53
2021-10-06 09:00:00,7.99,11.01,10.69,17.58
2021-10-06 10:00:00,8.64,12.5,11.49,18.79
2021-10-06 11:00:00,9.21,13.93,12.35,19.56
2021-10-06 12:00:00,9.98,14.91,13.1,20.24
2021-10-06 13:00:00,10.58,15.54,13.52,20.57
2021-10-06 14:00:00,10.61,15.6,13.04,20.69
2021-10-06 15:00:00,11.31,15.92,13.16,20.37
2021-10-06 16:00:00,11.83,16.01,13.28,19.89
2021-10-06 17:00:00,11.72,15.78,12.96,19.3
2021-10-06 18:00:00,10.67,15.12,12.16,18.69
2021-10-06 19:00:00,9.27,13.99,11.3,18.03
2021-10-06 20:00:00,8.72,13.08,10.59,17.26
2021-10-06 21:00:00,8.46,12.27,9.95,16.52
2021-10-06 22:00:00,8.15,11.53,9.33,16.04
2021-10-06 23:00:00,7.99,11.06,8.81,15.59
2021-10-07 00:00:00,7.78,10.61,8.4,15.2
2021-10-07 01:00:00,7.81,10.22,7.98,14.83
2021-10-07 02:00:00,7.62,10.11,8.21,14.52
2021-10-07 03:00:00,7.52,9.86,7.9,14.17
2021-10-07 04:00:00,7.37,9.68,7.63,13.82
2021-10-07 05:00:00,7.06,9.39,7.3,13.57
2021-10-07 06:00:00,6.71,9.07,6.98,13.53
2021-10-07 07:00:00,6.54,8.87,6.86,13.49
2021-10-07 08:00:00,7.35,9.33,7.53,13.93
2021-10-07 09:00:00,8.32,10.62,9.02,15.05
2021-10-07 10:00:00,9.09,12.25,10.68,16.09
2021-10-07 11:00:00,9.84,13.64,12.33,16.8
2021-10-07 12:00:00,10.67,14.59,13.61,17.34
2021-10-07 13:00:00,11.29,15.36,14.46,17.75
2021-10-07 14:00:00,10.64,16.37,14.72,18.81
2021-10-07 15:00:00,11.19,16.88,14.99,18.71
2021-10-07 16:00:00,11.67,17.01,15.07,18.24
2021-10-07 17:00:00,11.88,16.81,14.48,17.77
2021-10-07 18:00:00,11.48,15.76,13.06,17.15
2021-10-07 19:00:00,10.7,14.18,12.0,16.37
2021-10-07 20:00:00,10.39,13.18,11.62,15.87
2021-10-07 21:00:00,9.73,12.51,11.11,15.5
2021-10-07 22:00:00,8.98,11.89,10.68,15.18
2021-10-07 23:00:00,8.42,11.35,10.39,14.91
2021-10-08 00:00:00,7.87,10.85,10.1,14.49
2021-10-08 01:00:00,7.59,10.4,9.78,14.11
2021-10-08 02:00:00,8.56,10.67,8.9,13.74
2021-10-08 03:00:00,8.29,10.29,8.32,13.5
2021-10-08 04:00:00,8.04,9.86,7.99,13.29
2021-10-08 05:00:00,7.79,9.44,7.65,13.07
2021-10-08 06:00:00,7.62,9.2,7.32,12.98
2021-10-08 07:00:00,7.7,8.85,7.19,12.98
2021-10-08 08:00:00,9.04,9.08,8.09,13.82
2021-10-08 09:00:00,9.95,10.4,9.73,15.34
2021-10-08 10:00:00,10.7,12.23,11.33,16.63
2021-10-08 11:00:00,11.48,14.08,12.84,17.48
2021-10-08 12:00:00,12.3,15.55,14.1,18.25
2021-10-08 13:00:00,12.99,16.73,15.03,18.83
2021-10-08 14:00:00,12.24,17.25,15.14,19.51
2021-10-08 15:00:00,12.78,17.65,15.34,19.71
2021-10-08 16:00:00,13.24,17.69,15.21,19.37
2021-10-08 17:00:00,13.16,17.39,14.5,18.61
2021-10-08 18:00:00,12.63,16.37,13.26,17.72
2021-10-08 19:00:00,11.99,14.92,12.17,16.99
2021-10-08 20:00:00,12.04,13.92,11.45,16.51
2021-10-08 21:00:00,11.42,13.09,10.68,15.88
2021-10-08 22:00:00,10.68,12.43,9.99,15.19
2021-10-08 23:00:00,10.0,11.84,9.44,14.73
2021-10-09 00:00:00,9.37,11.23,8.85,14.43
2021-10-09 01:00:00,8.93,10.74,8.17,14.13
2021-10-09 02:00:00,8.6,10.62,7.53,13.89
2021-10-09 03:00:00,8.14,10.16,6.79,13.69
2021-10-09 04:00:00,7.62,9.77,6.35,13.53
2021-10-09 05:00:00,7.08,9.4,5.96,13.27
2021-10-09 06:00:00,6.78,9.1,5.57,13.06
2021-10-09 07:00:00,6.76,8.71,5.21,12.95
2021-10-09 08:00:00,7.67,8.92,5.89,13.63
2021-10-09 09:00:00,8.78,10.37,7.63,15.11
2021-10-09 10:00:00,9.93,12.33,9.33,16.45
2021-10-09 11:00:00,11.13,14.11,11.01,17.43
2021-10-09 12:00:00,12.34,15.51,12.43,18.3
2021-10-09 13:00:00,13.41,16.66,13.52,18.86
2021-10-09 14:00:00,12.55,17.32,14.21,19.29
2021-10-09 15:00:00,13.16,17.64,14.41,19.33
2021-10-09 16:00:00,13.49,17.61,14.26,19.0
2021-10-09 17:00:00,12.97,17.27,13.21,18.19
2021-10-09 18:00:00,11.85,16.0,11.38,17.09
2021-10-09 19:00:00,10.72,14.38,10.02,16.16
2021-10-09 20:00:00,9.66,13.41,9.21,15.52
2021-10-09 21:00:00,9.09,12.61,8.38,14.68
2021-10-09 22:00:00,8.42,11.96,7.72,14.08
2021-10-09 23:00:00,7.78,11.39,7.12,13.77
2021-10-10 00:00:00,7.15,10.82,6.54,13.36
2021-10-10 01:00:00,6.79,10.38,5.91,12.98
2021-10-10 02:00:00,6.56,10.09,5.6,12.99
2021-10-10 03:00:00,6.0,9.44,4.83,12.71
2021-10-10 04:00:00,5.42,8.97,4.34,12.31
2021-10-10 05:00:00,4.77,8.59,3.79,12.01
2021-10-10 06:00:00,4.4,8.38,3.26,11.75
2021-10-10 07:00:00,4.28,8.05,2.97,11.42
2021-10-10 08:00:00,5.68,8.21,3.87,11.76
2021-10-10 09:00:00,7.33,9.52,5.97,12.98
2021-10-10 10:00:00,8.77,11.38,7.99,14.32
2021-10-10 11:00:00,10.01,13.21,9.78,15.2
2021-10-10 12:00:00,11.29,14.7,11.17,15.77
2021-10-10 13:00:00,12.38,15.85,12.15,16.23
2021-10-10 14:00:00,12.71,16.47,12.96,16.68
2021-10-10 15:00:00,13.31,16.87,13.26,16.68
2021-10-10 16:00:00,13.36,17.02,13.32,16.53
2021-10-10 17:00:00,12.47,16.71,11.99,16.01
2021-10-10 18:00:00,10.82,15.47,9.87,14.86
2021-10-10 19:00:00,8.99,13.97,8.78,14.06
2021-10-10 20:00:00,8.23,13.26,8.0,13.38
2021-10-10 21:00:00,7.52,12.57,7.26,12.4
2021-10-10 22:00:00,6.63,11.84,6.73,11.86
2021-10-10 23:00:00,5.84,11.46,6.33,11.48
2021-10-11 00:00:00,5.35,10.96,6.11,11.12
2021-10-11 01:00:00,5.1,10.45,5.93,10.77
2021-10-11 02:00:00,5.3,10.21,5.62,10.58
2021-10-11 03:00:00,4.86,9.91,5.56,10.42
2021-10-11 04:00:00,4.23,9.69,5.65,10.3
2021-10-11 05:00:00,3.59,9.52,5.76,10.22
2021-10-11 06:00:00,3.08,9.36,5.82,9.96
2021-10-11 07:00:00,3.01,8.88,5.95,9.8
2021-10-11 08:00:00,5.26,8.83,6.58,10.6
2021-10-11 09:00:00,7.43,10.01,7.9,12.27
2021-10-11 10:00:00,9.28,11.81,9.29,13.83
2021-10-11 11:00:00,10.78,13.4,10.63,15.09
2021-10-11 12:00:00,12.16,14.61,11.84,16.19
2021-10-11 13:00:00,13.21,15.59,12.62,16.89
2021-10-11 14:00:00,13.19,15.91,12.47,17.33
2021-10-11 15:00:00,13.56,16.17,12.49,17.59
2021-10-11 16:00:00,13.46,16.19,12.47,17.52
2021-10-11 17:00:00,12.65,15.85,11.91,16.82
2021-10-11 18:00:00,11.06,14.88,10.91,15.56
2021-10-11 19:00:00,9.48,13.55,10.14,14.73
2021-10-11 20:00:00,8.64,12.56,9.64,14.12
2021-10-11 21:00:00,8.01,11.86,9.19,13.07
2021-10-11 22:00:00,7.16,11.18,8.87,12.25
2021-10-11 23:00:00,6.44,10.56,8.51,11.84
2021-10-12 00:00:00,6.11,10.02,8.25,11.64
2021-10-12 01:00:00,5.89,9.55,8.07,11.29
2021-10-12 02:00:00,6.0,8.99,7.99,10.89
2021-10-12 03:00:00,5.73,8.5,7.84,10.61
2021-10-12 04:00:00,5.47,8.14,7.73,10.48
2021-10-12 05:00:00,5.14,7.9,7.61,10.42
2021-10-12 06:00:00,4.96,7.62,7.68,10.3
2021-10-12 07:00:00,5.0,7.13,7.65,10.29
2021-10-12 08:00:00,6.48,7.24,7.69,11.23
2021-10-12 09:00:00,8.02,8.63,8.17,13.22
2021-10-12 10:00:00,9.28,10.63,8.71,15.12
2021-10-12 11:00:00,10.3,12.44,9.5,16.29
2021-10-12 12:00:00,11.36,13.83,10.13,17.2
2021-10-12 13:00:00,12.04,14.82,10.47,17.83
2021-10-12 14:00:00,11.32,15.03,10.67,18.42
2021-10-12 15:00:00,11.41,15.54,10.7,18.46
2021-10-12 16:00:00,11.37,15.61,10.42,18.28
2021-10-12 17:00:00,11.18,15.39,9.87,17.76
2021-10-12 18:00:00,10.65,14.72,9.04,16.53
2021-10-12 19:00:00,10.0,13.68,8.25,15.66
2021-10-12 20:00:00,9.4,12.92,7.55,15.29
2021-10-12 21:00:00,9.06,12.2,6.9,14.45
2021-10-12 22:00:00,8.59,11.41,6.44,13.5
2021-10-12 23:00:00,8.16,10.94,5.96,12.74
2021-10-13 00:00:00,8.01,10.4,5.55,12.2
2021-10-13 01:00:00,7.83,9.86,5.24,11.53
2021-10-13 02:00:00,7.6,9.79,4.78,11.18
2021-10-13 03:00:00,7.5,9.07,4.28,10.73
2021-10-13 04:00:00,7.17,8.67,4.16,10.43
2021-10-13 05:00:00,6.75,8.22,3.89,10.29
2021-10-13 06:00:00,6.44,7.88,3.71,10.15
2021-10-13 07:00:00,6.03,7.4,3.53,10.03
2021-10-13 08:00:00,6.19,7.3,4.14,10.95
2021-10-13 09:00:00,6.71,8.42,5.65,13.07
2021-10-13 10:00:00,7.22,10.32,7.16,15.09
2021-10-13 11:00:00,7.74,11.97,8.64,16.42
2021-10-13 12:00:00,8.59,13.19,9.84,17.45
2021-10-13 13:00:00,9.53,14.18,10.64,18.1
2021-10-13 14:00:00,9.69,14.67,10.79,18.76
2021-10-13 15:00:00,10.12,15.03,10.86,18.67
2021-10-13 16:00:00,10.26,15.07,10.71,18.22
2021-10-13 17:00:00,9.98,14.82,10.27,17.39
2021-10-13 18:00:00,9.02,13.79,9.19,16.0
2021-10-13 19:00:00,7.8,12.06,8.39,14.68
2021-10-13 20:00:00,7.24,10.8,8.19,13.9
2021-10-13 21:00:00,6.45,10.11,7.93,13.16
2021-10-13 22:00:00,5.54,9.45,7.79,12.44
2021-10-13 23:00:00,4.72,8.65,7.81,11.88
2021-10-14 00:00:00,4.23,7.92,7.81,11.55
2021-10-14 01:00:00,3.79,7.52,7.79,11.23
2021-10-14 02:00:00,3.51,7.3,7.8,10.86
2021-10-14 03:00:00,3.14,6.92,7.78,10.55
2021-10-14 04:00:00,2.56,6.45,7.85,10.13
2021-10-14 05:00:00,1.95,5.85,7.95,9.83
2021-10-14 06:00:00,1.61,5.59,8.08,9.68
2021-10-14 07:00:00,1.63,5.18,8.12,9.54
2021-10-14 08:00:00,3.31,5.31,8.23,10.09
2021-10-14 09:00:00,5.2,6.71,8.7,11.55
2021-10-14 10:00:00,6.93,8.93,9.32,13.03
2021-10-14 11:00:00,8.37,11.08,10.08,14.11
2021-10-14 12:00:00,9.72,12.76,10.8,15.06
2021-10-14 13:00:00,11.0,14.03,11.48,15.89
2021-10-14 14:00:00,11.38,14.98,11.55,16.34
2021-10-14 15:00:00,12.13,15.62,12.08,16.49
2021-10-14 16:00:00,12.41,15.89,12.47,16.32
2021-10-14 17:00:00,11.84,15.6,12.34,15.59
2021-10-14 18:00:00,10.46,14.11,11.67,14.54
2021-10-14 19:00:00,8.66,12.13,11.03,13.62
2021-10-14 20:00:00,7.79,10.84,10.81,12.86
2021-10-14 21:00:00,7.1,9.9,10.49,12.03
2021-10-14 22:00:00,6.39,9.03,10.25,11.28
2021-10-14 23:00:00,5.71,8.28,10.08,10.73
2021-10-15 00:00:00,5.4,7.71,9.91,10.2
2021-10-15 01:00:00,5.1,7.28,9.77,9.74
2021-10-15 02:00:00,4.75,7.64,9.88,9.41
2021-10-15 03:00:00,4.51,7.25,9.63,9.26
2021-10-15 04:00:00,4.18,7.13,9.43,9.07
2021-10-15 05:00:00,3.65,7.06,9.25,8.85
2021-10-15 06:00:00,3.39,7.08,9.09,8.76
2021-10-15 07:00:00,3.56,6.85,8.84,8.72
2021-10-15 08:00:00,5.35,6.83,8.83,9.64
2021-10-15 09:00:00,7.24,8.02,9.43,11.47
2021-10-15 10:00:00,9.19,10.29,10.14,13.14
2021-10-15 11:00:00,10.87,12.44,10.97,14.46
2021-10-15 12:00:00,12.37,14.2,11.95,15.54
2021-10-15 13:00:00,13.65,15.53,12.64,16.37
2021-10-15 14:00:00,13.64,16.08,12.44,16.81
2021-10-15 15:00:00,14.07,16.74,12.41,17.0
2021-10-15 16:00:00,14.21,16.78,12.22,16.8
2021-10-15 17:00:00,13.68,16.44,11.61,16.24
2021-10-15 18:00:00,12.53,15.02,10.47,15.23
2021-10-15 19:00:00,11.04,13.38,9.67,14.32
2021-10-15 20:00:00,9.99,12.44,9.16,13.7
2021-10-15 21:00:00,9.16,11.41,8.48,12.96
2021-10-15 22:00:00,8.34,10.52,7.82,12.1
2021-10-15 23:00:00,7.64,9.79,7.27,11.44
2021-10-16 00:00:00,7.16,9.29,6.92,11.07
2021-10-16 01:00:00,6.72,8.92,6.55,10.67
2021-10-16 02:00:00,6.79,9.01,6.34,10.23
2021-10-16 03:00:00,6.24,8.54,6.05,9.95
2021-10-16 04:00:00,5.69,8.17,5.89,9.64
2021-10-16 05:00:00,4.95,7.67,5.75,9.3
2021-10-16 06:00:00,4.48,7.35,5.73,9.09
2021-10-16 07:00:00,4.41,6.99,5.54,8.92
2021-10-16 08:00:00,5.74,7.13,5.86,9.84
2021-10-16 09:00:00,7.53,8.17,6.98,11.99
2021-10-16 10:00:00,9.27,9.83,8.16,14.12
2021-10-16 11:00:00,10.85,11.63,9.35,15.93
2021-10-16 12:00:00,12.1,13.36,10.37,17.19
2021-10-16 13:00:00,13.3,14.68,11.08,17.89
2021-10-16 14:00:00,13.51,15.83,11.3,18.29
2021-10-16 15:00:00,14.12,16.37,11.5,18.26
2021-10-16 16:00:00,14.38,16.47,11.48,18.02
2021-10-16 17:00:00,13.81,16.08,10.95,17.4
2021-10-16 18:00:00,12.33,14.4,10.05,16.31
2021-10-16 19:00:00,10.39,12.6,9.38,15.48
2021-10-16 20:00:00,8.91,11.64,8.73,14.55
2021-10-16 21:00:00,8.03,10.56,8.04,13.28
2021-10-16 22:00:00,7.31,9.61,7.57,12.43
2021-10-16 23:00:00,6.72,8.94,7.12,11.97
2021-10-17 00:00:00,6.24,8.59,6.9,11.45
2021-10-17 01:00:00,5.87,8.22,6.79,10.84
2021-10-17 02:00:00,5.98,7.74,6.67,10.79
2021-10-17 03:00:00,5.64,7.23,6.43,10.56
2021-10-17 04:00:00,5.25,6.98,6.27,10.24
2021-10-17 05:00:00,4.7,6.8,6.29,9.92
2021-10-17 06:00:00,4.26,6.72,6.16,9.68
2021-10-17 07:00:00,4.25,6.46,5.93,9.56
2021-10-17 08:00:00,5.48,6.65,6.35,10.47
2021-10-17 09:00:00,7.52,7.93,7.26,12.66
2021-10-17 10:00:00,9.57,9.95,8.24,14.76
2021-10-17 11:00:00,11.44,12.03,9.35,16.46
2021-10-17 12:00:00,13.08,13.97,10.5,17.66
2021-10-17 13:00:00,14.47,15.46,11.44,18.15
2021-10-17 14:00:00,14.25,16.26,11.64,18.21
2021-10-17 15:00:00,15.05,16.85,11.89,18.32
2021-10-17 16:00:00,15.48,16.91,11.86,18.21
2021-10-17 17:00:00,14.89,16.46,11.36,17.59
2021-10-17 18:00:00,13.23,14.8,10.57,16.57
2021-10-17 19:00:00,11.24,13.31,9.92,15.65
2021-10-17 20:00:00,9.82,12.6,9.45,14.76
2021-10-17 21:00:00,8.95,11.66,9.03,13.63
2021-10-17 22:00:00,8.29,10.73,8.67,12.71
2021-10-17 23:00:00,7.67,9.99,8.43,12.09
2021-10-18 00:00:00,7.33,9.57,8.24,11.35
2021-10-18 01:00:00,7.17,9.24,8.03,10.7
2021-10-18 02:00:00,7.61,8.7,7.86,10.55
2021-10-18 03:00:00,7.25,8.52,7.66,10.32
2021-10-18 04:00:00,6.76,8.36,7.69,10.08
2021-10-18 05:00:00,6.08,8.16,7.74,9.71
2021-10-18 06:00:00,5.38,8.04,7.59,9.38
2021-10-18 07:00:00,5.24,7.85,7.31,9.33
2021-10-18 08:00:00,6.6,8.15,7.46,10.33
2021-10-18 09:00:00,8.83,9.38,8.4,12.66
2021-10-18 10:00:00,10.9,11.36,9.57,15.12
2021-10-18 11:00:00,12.72,13.27,10.9,16.92
2021-10-18 12:00:00,14.48,14.9,12.2,18.07
2021-10-18 13:00:00,15.75,16.1,13.29,18.62
2021-10-18 14:00:00,15.69,17.78,13.62,18.99
2021-10-18 15:00:00,16.25,18.45,13.81,19.1
2021-10-18 16:00:00,16.42,18.46,13.68,18.94
2021-10-18 17:00:00,15.89,18.09,12.64,18.27
2021-10-18 18:00:00,14.4,17.03,11.32,17.31
2021-10-18 19:00:00,12.53,16.11,10.59,16.18
2021-10-18 20:00:00,11.19,15.49,10.27,14.99
2021-10-18 21:00:00,10.31,14.77,9.78,13.89
2021-10-18 22:00:00,9.47,14.21,9.34,13.02
2021-10-18 23:00:00,8.9,13.96,9.04,12.43
2021-10-19 00:00:00,8.49,13.92,8.97,11.83
2021-10-19 01:00:00,8.22,13.93,8.85,11.32
2021-10-19 02:00:00,8.76,13.92,8.82,10.81
2021-10-19 03:00:00,8.52,13.76,8.71,10.62
2021-10-19 04:00:00,8.25,13.59,8.65,10.27
2021-10-19 05:00:00,8.14,13.42,8.6,9.93
2021-10-19 06:00:00,8.17,13.34,8.53,9.68
2021-10-19 07:00:00,8.38,13.1,8.63,9.53
2021-10-19 08:00:00,8.93,12.93,9.1,10.38
2021-10-19 09:00:00,9.64,13.57,10.1,12.76
2021-10-19 10:00:00,10.45,15.0,11.19,15.32
2021-10-19 11:00:00,11.61,16.45,12.37,17.2
2021-10-19 12:00:00,13.12,17.95,13.52,18.46
2021-10-19 13:00:00,14.64,19.34,14.42,18.99
2021-10-19 14:00:00,14.46,20.35,14.27,18.98
2021-10-19 15:00:00,15.36,20.91,14.62,18.96
2021-10-19 16:00:00,15.98,20.92,14.92,18.69
2021-10-19 17:00:00,15.88,20.33,14.88,17.89
2021-10-19 18:00:00,14.8,19.18,14.78,16.84
2021-10-19 19:00:00,13.22,18.12,14.68,15.83
2021-10-19 20:00:00,12.29,17.36,14.47,14.77
2021-10-19 21:00:00,11.35,16.7,14.12,14.05
2021-10-19 22:00:00,10.55,16.13,13.85,13.21
2021-10-19 23:00:00,9.94,15.65,13.78,12.31
2021-10-20 00:00:00,9.49,15.39,13.59,11.93
2021-10-20 01:00:00,9.2,15.23,13.35,11.56
2021-10-20 02:00:00,9.43,15.47,13.38,11.12
2021-10-20 03:00:00,9.21,15.25,13.04,10.86
2021-10-20 04:00:00,8.87,15.25,12.76,10.55
2021-10-20 05:00:00,8.54,15.28,12.57,10.22
2021-10-20 06:00:00,8.37,15.27,12.43,9.96
2021-10-20 07:00:00,8.32,15.23,12.28,9.98
2021-10-20 08:00:00,9.45,15.29,12.51,11.05
2021-10-20 09:00:00,10.96,15.68,13.59,13.44
2021-10-20 10:00:00,12.28,16.62,14.96,15.64
2021-10-20 11:00:00,13.73,17.6,16.16,17.26
2021-10-20 12:00:00,15.12,18.29,16.82,18.33
2021-10-20 13:00:00,16.3,18.84,17.16,18.88
2021-10-20 14:00:00,16.39,18.98,17.65,18.69
2021-10-20 15:00:00,16.91,19.2,17.71,18.67
2021-10-20 16:00:00,17.27,19.08,17.72,18.48
2021-10-20 17:00:00,17.19,18.86,17.14,17.99
2021-10-20 18:00:00,16.23,18.28,16.44,17.12
2021-10-20 19:00:00,14.77,17.56,16.08,16.37
2021-10-20 20:00:00,14.14,16.98,15.75,15.77
2021-10-20 21:00:00,12.91,16.49,15.44,15.01
2021-10-20 22:00:00,12.0,15.84,15.12,14.53
2021-10-20 23:00:00,11.45,15.2,14.71,14.26
2021-10-21 00:00:00,11.44,14.7,14.4,14.0
2021-10-21 01:00:00,11.6,14.27,14.25,13.77
2021-10-21 02:00:00,11.24,13.9,14.42,13.52
2021-10-21 03:00:00,10.94,13.66,14.24,13.54
2021-10-21 04:00:00,10.74,13.37,13.96,13.59
2021-10-21 05:00:00,10.62,12.91,13.77,13.55
2021-10-21 06:00:00,10.56,12.45,13.49,13.53
2021-10-21 07:00:00,10.33,12.03,12.96,13.62
2021-10-21 08:00:00,9.56,11.62,12.33,14.22
2021-10-21 09:00:00,9.42,11.76,11.86,15.39
2021-10-21 10:00:00,9.43,12.65,11.46,16.4
2021-10-21 11:00:00,9.98,13.59,11.55,17.39
2021-10-21 12:00:00,11.02,14.42,11.71,18.41
2021-10-21 13:00:00,12.08,14.89,11.62,19.04
2021-10-21 14:00:00,12.15,14.45,11.49,19.51
2021-10-21 15:00:00,12.74,14.6,11.32,19.76
2021-10-21 16:00:00,13.18,14.57,10.92,19.64
2021-10-21 17:00:00,12.93,14.16,10.29,19.19
2021-10-21 18:00:00,11.89,13.14,9.57,18.48
2021-10-21 19:00:00,10.54,12.01,9.0,17.75
2021-10-21 20:00:00,10.15,10.92,8.53,17.16
2021-10-21 21:00:00,9.47,10.12,8.01,16.44
2021-10-21 22:00:00,8.91,9.46,7.53,16.01
2021-10-21 23:00:00,8.37,8.76,7.13,15.72
2021-10-22 00:00:00,8.03,8.19,6.86,15.22
2021-10-22 01:00:00,7.86,7.79,6.65,14.75
2021-10-22 02:00:00,8.06,7.7,6.37,14.87
2021-10-22 03:00:00,7.76,7.25,6.12,14.6
2021-10-22 04:00:00,7.38,7.06,5.92,14.32
2021-10-22 05:00:00,6.94,6.99,5.84,14.0
2021-10-22 06:00:00,6.44,6.9,5.77,13.74
2021-10-22 07:00:00,6.2,6.75,5.71,13.75
2021-10-22 08:00:00,6.6,6.82,5.82,14.2
2021-10-22 09:00:00,7.28,7.72,6.42,15.42
2021-10-22 10:00:00,7.86,9.42,7.16,16.69
2021-10-22 11:00:00,8.56,11.02,8.01,17.8
2021-10-22 12:00:00,9.52,12.31,8.78,18.77
2021-10-22 13:00:00,10.39,13.33,9.29,19.32
2021-10-22 14:00:00,9.83,13.49,9.13,19.75
2021-10-22 15:00:00,10.34,13.63,9.12,19.97
2021-10-22 16:00:00,10.62,13.49,8.94,19.8
2021-10-22 17:00:00,10.32,13.15,8.64,19.3
2021-10-22 18:00:00,9.23,12.38,8.13,18.23
2021-10-22 19:00:00,7.73,11.28,7.65,17.43
2021-10-22 20:00:00,6.78,10.54,7.18,16.9
2021-10-22 21:00:00,5.85,10.04,6.76,15.93
2021-10-22 22:00:00,5.02,9.42,6.52,15.2
2021-10-22 23:00:00,4.28,8.84,6.3,14.76
2021-10-23 00:00:00,3.67,8.48,6.11,14.38
2021-10-23 01:00:00,3.37,8.19,5.9,14.04
2021-10-23 02:00:00,2.86,7.75,5.95,13.91
2021-10-23 03:00:00,2.51,7.3,5.74,13.65
2021-10-23 04:00:00,2.17,6.8,5.57,13.32
2021-10-23 05:00:00,1.68,6.33,5.45,13.04
2021-10-23 06:00:00,1.2,6.08,5.35,12.71
2021-10-23 07:00:00,1.21,5.9,5.15,12.62
2021-10-23 08:00:00,2.69,5.86,5.26,13.15
2021-10-23 09:00:00,4.37,6.84,6.19,14.71
2021-10-23 10:00:00,5.88,8.87,7.44,16.26
2021-10-23 11:00:00,7.34,10.81,8.73,17.59
2021-10-23 12:00:00,8.9,12.35,9.77,18.88
2021-10-23 13:00:00,10.15,13.46,10.46,19.71
2021-10-23 14:00:00,10.51,14.11,10.45,19.23
2021-10-23 15:00:00,10.97,14.47,10.6,19.33
2021-10-23 16:00:00,11.22,14.59,10.55,19.24
2021-10-23 17:00:00,10.71,14.22,9.61,18.75
2021-10-23 18:00:00,9.21,12.48,8.24,17.98
2021-10-23 19:00:00,7.5,10.87,7.4,17.02
2021-10-23 20:00:00,6.42,10.08,6.71,16.28
2021-10-23 21:00:00,5.79,8.96,5.86,15.67
2021-10-23 22:00:00,5.12,8.06,5.2,15.09
2021-10-23 23:00:00,4.54,7.5,4.82,14.61
2021-10-24 00:00:00,4.01,7.07,4.72,14.27
