datetime,solar_fore_de [MW],solar_fore_it [MW],wind_fore_de [MW],wind_fore_it [MW]
2021-09-06 21:00:00,0.0,0.0,3134.83,1947.83
2021-09-06 22:00:00,0.0,0.0,2901.4,1843.65
2021-09-06 23:00:00,0.0,0.0,2601.6,1781.68
2021-09-07 00:00:00,0.0,0.0,2466.75,1731.15
2021-09-07 01:00:00,0.0,0.0,2140.98,1661.98
2021-09-07 02:00:00,0.0,0.0,1949.57,1876.67
2021-09-07 03:00:00,0.0,0.0,1729.6,1814.55
2021-09-07 04:00:00,0.0,0.0,1600.08,1756.2
2021-09-07 05:00:00,0.0,0.0,1761.8,1744.12
2021-09-07 06:00:00,55.08,44.33,1924.0,1825.98
2021-09-07 07:00:00,1823.53,1030.1,1639.4,1753.17
2021-09-07 08:00:00,5880.75,3108.62,1221.5,1418.08
2021-09-07 09:00:00,11514.58,5453.18,1018.12,1317.62
2021-09-07 10:00:00,18336.43,7600.4,1020.15,1533.85
2021-09-07 11:00:00,23406.13,8951.57,996.88,1664.7
2021-09-07 12:00:00,25968.38,9336.55,945.0,1664.88
2021-09-07 13:00:00,26052.4,9061.45,948.8,1663.23
2021-09-07 14:00:00,23931.8,8188.12,1118.23,1832.73
2021-09-07 15:00:00,20687.4,6851.1,1181.13,2070.25
2021-09-07 16:00:00,16176.8,5300.6,1158.0,2208.48
2021-09-07 17:00:00,10406.53,3335.8,1152.88,2168.33
2021-09-07 18:00:00,4782.4,1374.03,1372.35,2048.7
2021-09-07 19:00:00,776.58,133.85,2231.3,1700.85
2021-09-07 20:00:00,0.0,0.0,3615.32,1338.83
2021-09-07 21:00:00,0.0,0.0,4617.98,1119.38
2021-09-07 22:00:00,0.0,0.0,5380.85,1069.4
2021-09-07 23:00:00,0.0,0.0,6046.95,1071.88
2021-09-08 00:00:00,0.0,0.0,6352.98,1078.03
2021-09-08 01:00:00,0.0,0.0,6278.4,1075.85
2021-09-08 02:00:00,0.0,0.0,5875.62,1119.7
2021-09-08 03:00:00,0.0,0.0,5812.6,1253.12
2021-09-08 04:00:00,0.0,0.0,5784.18,1281.48
2021-09-08 05:00:00,0.0,0.0,5615.98,1205.43
2021-09-08 06:00:00,68.6,37.65,5499.65,1202.25
2021-09-08 07:00:00,2567.32,918.83,5464.53,1190.35
2021-09-08 08:00:00,9003.28,2881.4,4374.1,1007.1
2021-09-08 09:00:00,16996.18,5161.0,2752.2,912.88
2021-09-08 10:00:00,24414.95,7112.25,2340.25,1014.7
2021-09-08 11:00:00,29784.93,8155.68,2524.33,1082.53
2021-09-08 12:00:00,32582.7,8740.55,2525.48,1055.15
2021-09-08 13:00:00,33301.85,8671.58,2354.35,1178.33
2021-09-08 14:00:00,31130.45,8226.4,2264.33,1158.72
2021-09-08 15:00:00,26862.6,7302.68,2492.23,1372.92
2021-09-08 16:00:00,20409.78,5512.35,2974.18,1826.15
2021-09-08 17:00:00,12729.28,3347.88,3458.88,1958.28
2021-09-08 18:00:00,5567.48,1355.65,4596.12,1526.35
2021-09-08 19:00:00,774.63,121.55,7260.43,1117.5
2021-09-08 20:00:00,0.0,0.0,9945.18,771.88
2021-09-08 21:00:00,0.0,0.0,11025.05,691.2
2021-09-08 22:00:00,0.0,0.0,10677.45,619.5
2021-09-08 23:00:00,0.0,0.0,9897.18,533.65
2021-09-09 00:00:00,0.0,0.0,9398.83,542.0
2021-09-09 01:00:00,0.0,0.0,8908.98,574.45
2021-09-09 02:00:00,0.0,0.0,8694.85,1132.85
2021-09-09 03:00:00,0.0,0.0,8433.83,1102.12
2021-09-09 04:00:00,0.0,0.0,8393.58,1077.62
2021-09-09 05:00:00,0.0,0.0,8364.17,993.3
2021-09-09 06:00:00,56.55,36.15,8407.12,881.03
2021-09-09 07:00:00,2315.12,957.83,8112.23,847.88
2021-09-09 08:00:00,8310.38,2978.28,6434.48,758.7
2021-09-09 09:00:00,15687.62,5312.05,4126.3,659.62
2021-09-09 10:00:00,22565.7,7470.62,3113.65,730.18
2021-09-09 11:00:00,27726.45,8725.27,2917.58,843.1
2021-09-09 12:00:00,30376.1,9244.48,2922.53,917.75
2021-09-09 13:00:00,30461.6,9110.15,2917.98,1021.25
2021-09-09 14:00:00,26029.1,8065.58,3828.4,967.75
2021-09-09 15:00:00,21651.98,7050.75,4020.95,1067.22
2021-09-09 16:00:00,16327.95,5425.55,3841.1,1307.92
2021-09-09 17:00:00,9851.6,3406.72,3250.88,1568.45
2021-09-09 18:00:00,4202.52,1369.4,3296.03,1517.33
2021-09-09 19:00:00,534.25,116.27,4331.03,1199.05
2021-09-09 20:00:00,0.0,0.0,5500.65,998.78
2021-09-09 21:00:00,0.0,0.0,6798.18,858.7
2021-09-09 22:00:00,0.0,0.0,8072.12,824.92
2021-09-09 23:00:00,0.0,0.0,8808.98,773.35
2021-09-10 00:00:00,0.0,0.0,8558.23,763.62
2021-09-10 01:00:00,0.0,0.0,7536.93,775.02
2021-09-10 02:00:00,0.0,0.0,7993.93,913.1
2021-09-10 03:00:00,0.0,0.0,7078.13,963.38
2021-09-10 04:00:00,0.0,0.0,6704.57,959.73
2021-09-10 05:00:00,0.0,0.0,6700.08,1048.15
2021-09-10 06:00:00,37.6,34.08,6769.03,1135.67
2021-09-10 07:00:00,1833.88,944.48,5746.45,1088.47
2021-09-10 08:00:00,6802.58,2815.53,4205.38,868.03
2021-09-10 09:00:00,13166.08,4993.93,3133.03,754.05
2021-09-10 10:00:00,19098.28,6935.4,2732.53,775.33
2021-09-10 11:00:00,23440.18,8299.25,2692.57,829.85
2021-09-10 12:00:00,25253.68,8796.02,2812.95,897.83
2021-09-10 13:00:00,24604.5,8445.25,2957.28,887.25
2021-09-10 14:00:00,20510.93,7099.62,3505.63,1058.38
2021-09-10 15:00:00,16955.08,5669.2,3341.48,1085.08
2021-09-10 16:00:00,12807.4,4075.95,2976.3,1404.65
2021-09-10 17:00:00,7874.4,2434.3,2901.22,1815.15
2021-09-10 18:00:00,3232.55,957.05,3073.3,1685.63
2021-09-10 19:00:00,389.05,75.65,3766.88,1357.55
2021-09-10 20:00:00,0.0,0.0,4771.65,1090.58
2021-09-10 21:00:00,0.0,0.0,5115.48,940.33
2021-09-10 22:00:00,0.0,0.0,5191.62,882.72
2021-09-10 23:00:00,0.0,0.0,5684.52,894.35
2021-09-11 00:00:00,0.0,0.0,6414.98,933.78
2021-09-11 01:00:00,0.0,0.0,7029.55,868.4
2021-09-11 02:00:00,0.0,0.0,7537.9,845.35
2021-09-11 03:00:00,0.0,0.0,7697.68,739.95
2021-09-11 04:00:00,0.0,0.0,7763.8,670.18
2021-09-11 05:00:00,0.0,0.0,7938.12,705.35
2021-09-11 06:00:00,26.2,20.48,8324.3,857.88
2021-09-11 07:00:00,1334.0,642.7,8419.38,968.83
2021-09-11 08:00:00,4977.58,2188.08,8207.45,971.65
2021-09-11 09:00:00,9541.1,4139.9,7995.68,1067.22
2021-09-11 10:00:00,13443.55,5883.5,8108.1,1340.4
2021-09-11 11:00:00,16100.1,7202.35,8529.23,1747.35
2021-09-11 12:00:00,17774.42,7836.6,8961.48,2141.15
2021-09-11 13:00:00,18542.55,7766.78,9345.23,2438.07
2021-09-11 14:00:00,16912.98,6663.03,8168.35,2340.5
2021-09-11 15:00:00,15105.85,5652.88,8493.4,2503.32
2021-09-11 16:00:00,12526.15,4343.65,8656.95,2446.28
2021-09-11 17:00:00,8038.13,2742.48,9117.45,2149.2
2021-09-11 18:00:00,3354.28,1106.8,9419.98,1950.67
2021-09-11 19:00:00,379.68,84.2,8919.68,2016.95
2021-09-11 20:00:00,0.0,0.0,8570.33,2053.28
2021-09-11 21:00:00,0.0,0.0,8643.8,1890.5
2021-09-11 22:00:00,0.0,0.0,8942.15,1688.93
2021-09-11 23:00:00,0.0,0.0,9312.35,1578.68
2021-09-12 00:00:00,0.0,0.0,9732.25,1564.4
2021-09-12 01:00:00,0.0,0.0,9848.33,1564.75
2021-09-12 02:00:00,0.0,0.0,8828.62,1609.0
2021-09-12 03:00:00,0.0,0.0,8768.2,1615.7
2021-09-12 04:00:00,0.0,0.0,8986.33,1598.45
2021-09-12 05:00:00,0.0,0.0,9226.5,1629.7
2021-09-12 06:00:00,21.28,13.83,9306.45,1706.0
2021-09-12 07:00:00,1525.85,763.1,9527.1,1651.9
2021-09-12 08:00:00,5839.8,2709.9,9078.03,1550.02
2021-09-12 09:00:00,11415.65,5036.82,8441.25,1593.7
2021-09-12 10:00:00,16742.4,7098.93,8185.03,1726.78
2021-09-12 11:00:00,21054.22,8511.83,8195.8,1936.83
2021-09-12 12:00:00,22804.95,9172.48,8621.1,2046.83
2021-09-12 13:00:00,22899.78,8998.38,9071.78,2043.08
2021-09-12 14:00:00,19567.73,8291.77,8001.98,2241.78
2021-09-12 15:00:00,17139.35,7127.83,8419.9,2017.17
2021-09-12 16:00:00,12893.7,5354.93,8828.02,1711.05
2021-09-12 17:00:00,8106.95,3281.65,8351.27,1585.12
2021-09-12 18:00:00,3478.35,1257.25,7978.52,1479.15
2021-09-12 19:00:00,366.0,78.5,7754.0,1256.83
2021-09-12 20:00:00,0.0,0.0,7637.93,1058.72
2021-09-12 21:00:00,0.0,0.0,7659.43,944.78
2021-09-12 22:00:00,0.0,0.0,7460.38,925.1
2021-09-12 23:00:00,0.0,0.0,6977.18,910.45
2021-09-13 00:00:00,0.0,0.0,6657.73,901.95
2021-09-13 01:00:00,0.0,0.0,6548.45,900.33
2021-09-13 02:00:00,0.0,0.0,6393.62,850.13
2021-09-13 03:00:00,0.0,0.0,5928.32,939.03
2021-09-13 04:00:00,0.0,0.0,5487.2,1003.43
2021-09-13 05:00:00,0.0,0.0,4950.28,1017.9
2021-09-13 06:00:00,16.65,23.88,4596.35,1045.15
2021-09-13 07:00:00,1601.05,922.95,4336.4,1062.2
2021-09-13 08:00:00,6400.2,3067.6,3790.3,958.28
2021-09-13 09:00:00,12325.48,5564.55,3661.88,820.8
2021-09-13 10:00:00,17777.1,7836.52,4143.8,743.08
2021-09-13 11:00:00,21518.55,9275.65,4272.05,715.62
2021-09-13 12:00:00,22717.7,9940.4,4078.33,783.8
2021-09-13 13:00:00,21303.43,9912.6,3691.8,1003.68
2021-09-13 14:00:00,17487.38,8947.73,3123.45,1401.55
2021-09-13 15:00:00,15852.58,7701.25,2733.55,1685.13
2021-09-13 16:00:00,12624.23,5773.77,2172.35,1752.75
2021-09-13 17:00:00,8007.03,3472.27,1685.75,1771.58
2021-09-13 18:00:00,3360.88,1262.3,1435.03,1680.38
2021-09-13 19:00:00,327.78,68.47,1768.82,1514.93
2021-09-13 20:00:00,0.0,0.0,2165.08,1352.85
2021-09-13 21:00:00,0.0,0.0,2293.6,1291.78
2021-09-13 22:00:00,0.0,0.0,2431.7,1181.4
2021-09-13 23:00:00,0.0,0.0,2540.88,1015.57
2021-09-14 00:00:00,0.0,0.0,2752.15,955.42
2021-09-14 01:00:00,0.0,0.0,3037.57,1005.95
2021-09-14 02:00:00,0.0,0.0,3085.35,884.75
2021-09-14 03:00:00,0.0,0.0,2986.75,842.55
2021-09-14 04:00:00,0.0,0.0,2781.18,835.3
2021-09-14 05:00:00,0.0,0.0,2855.75,846.0
2021-09-14 06:00:00,15.78,22.68,3124.3,836.4
2021-09-14 07:00:00,1670.1,910.95,3062.28,788.3
2021-09-14 08:00:00,6993.73,3020.78,2386.25,607.85
2021-09-14 09:00:00,14139.05,5429.38,1408.67,557.62
2021-09-14 10:00:00,20882.48,7531.85,1020.25,717.78
2021-09-14 11:00:00,25892.53,8923.92,1089.47,960.28
2021-09-14 12:00:00,27633.38,9587.42,1412.2,1116.47
2021-09-14 13:00:00,27247.18,9482.78,1603.93,1272.65
2021-09-14 14:00:00,22373.53,8594.8,1509.15,1588.62
2021-09-14 15:00:00,18175.4,6838.08,2013.75,1777.1
2021-09-14 16:00:00,12880.68,4814.43,2453.68,1835.95
2021-09-14 17:00:00,7755.1,2725.7,2846.35,1689.43
2021-09-14 18:00:00,2941.22,910.32,4028.2,1274.33
2021-09-14 19:00:00,251.2,39.9,6639.48,990.65
2021-09-14 20:00:00,0.0,0.0,9120.18,1026.55
2021-09-14 21:00:00,0.0,0.0,10872.02,1133.5
2021-09-14 22:00:00,0.0,0.0,12371.15,1075.58
2021-09-14 23:00:00,0.0,0.0,12731.7,985.08
2021-09-15 00:00:00,0.0,0.0,12272.75,1017.22
2021-09-15 01:00:00,0.0,0.0,12024.0,1014.23
2021-09-15 02:00:00,0.0,0.0,10875.38,696.68
2021-09-15 03:00:00,0.0,0.0,10032.55,685.1
2021-09-15 04:00:00,0.0,0.0,9001.88,665.18
2021-09-15 05:00:00,0.0,0.0,8891.98,756.75
2021-09-15 06:00:00,9.25,19.78,9295.75,898.85
2021-09-15 07:00:00,998.55,798.48,9179.83,844.5
2021-09-15 08:00:00,3474.65,2498.85,8819.08,683.45
2021-09-15 09:00:00,6207.9,4483.45,8010.12,494.93
2021-09-15 10:00:00,8840.73,6286.85,7085.25,509.83
2021-09-15 11:00:00,10104.2,7552.35,6827.35,650.25
2021-09-15 12:00:00,10132.2,8060.05,6804.25,794.38
2021-09-15 13:00:00,10899.8,8003.0,6990.08,1016.33
2021-09-15 14:00:00,8324.98,6900.43,8970.85,808.18
2021-09-15 15:00:00,7183.08,5773.48,8395.3,966.78
2021-09-15 16:00:00,5677.43,4185.33,8462.28,1329.08
2021-09-15 17:00:00,3906.9,2251.48,8709.18,1612.77
2021-09-15 18:00:00,1726.98,706.78,8969.93,1662.15
2021-09-15 19:00:00,150.0,25.88,9648.4,1374.08
2021-09-15 20:00:00,0.0,0.0,10869.28,1119.97
2021-09-15 21:00:00,0.0,0.0,11523.93,1146.67
2021-09-15 22:00:00,0.0,0.0,11464.78,1354.35
2021-09-15 23:00:00,0.0,0.0,11945.33,1516.75
2021-09-16 00:00:00,0.0,0.0,12467.2,1433.83
2021-09-16 01:00:00,0.0,0.0,12802.18,1195.9
2021-09-16 02:00:00,0.0,0.0,13553.63,935.55
2021-09-16 03:00:00,0.0,0.0,13379.53,818.13
2021-09-16 04:00:00,0.0,0.0,13454.58,892.1
2021-09-16 05:00:00,0.0,0.0,13889.7,1079.8
2021-09-16 06:00:00,3.85,11.48,14272.7,1103.93
2021-09-16 07:00:00,749.77,563.02,14175.28,1205.85
2021-09-16 08:00:00,3171.62,1814.4,14386.2,1042.8
2021-09-16 09:00:00,6760.3,3337.75,15578.9,767.15
2021-09-16 10:00:00,10076.68,4479.68,16914.12,761.45
2021-09-16 11:00:00,12717.5,5416.23,17841.2,888.7
2021-09-16 12:00:00,15278.28,5858.88,18734.7,1037.58
2021-09-16 13:00:00,16713.93,6028.75,19592.97,1304.2
2021-09-16 14:00:00,11970.0,5599.45,18235.1,1932.25
2021-09-16 15:00:00,10166.2,4525.7,18724.3,1988.55
2021-09-16 16:00:00,8040.62,3738.38,18412.25,2024.55
2021-09-16 17:00:00,4913.3,2076.97,17514.55,1933.25
2021-09-16 18:00:00,2053.85,659.15,16192.15,2062.93
2021-09-16 19:00:00,162.05,21.73,14774.33,2235.53
2021-09-16 20:00:00,0.0,0.0,13475.55,2440.03
2021-09-16 21:00:00,0.0,0.0,12861.2,2675.4
2021-09-16 22:00:00,0.0,0.0,12510.08,2764.85
2021-09-16 23:00:00,0.0,0.0,12261.62,2734.4
2021-09-17 00:00:00,0.0,0.0,12206.7,2778.78
2021-09-17 01:00:00,0.0,0.0,12066.7,2908.38
2021-09-17 02:00:00,0.0,0.0,10800.68,2164.3
2021-09-17 03:00:00,0.0,0.0,10196.83,2409.07
2021-09-17 04:00:00,0.0,0.0,9858.88,2558.98
2021-09-17 05:00:00,0.0,0.0,9508.48,2597.25
2021-09-17 06:00:00,3.55,11.33,8894.5,2787.05
2021-09-17 07:00:00,1062.2,519.98,8042.08,2753.53
2021-09-17 08:00:00,4809.4,1940.55,7335.83,2977.78
2021-09-17 09:00:00,9680.85,3766.1,6981.15,2938.7
2021-09-17 10:00:00,14059.45,5757.23,7244.38,3257.18
2021-09-17 11:00:00,16603.15,7274.18,7874.88,3970.82
2021-09-17 12:00:00,17994.13,8052.32,8483.03,4288.35
2021-09-17 13:00:00,18524.53,8065.03,9277.5,4398.25
2021-09-17 14:00:00,14684.45,7094.12,8370.68,3720.55
2021-09-17 15:00:00,13093.73,5982.33,8537.08,3444.95
2021-09-17 16:00:00,10091.88,4401.7,7621.12,3616.47
2021-09-17 17:00:00,6354.33,2525.72,6052.58,3704.07
2021-09-17 18:00:00,2467.12,836.05,5064.05,3611.78
2021-09-17 19:00:00,158.6,29.8,4768.52,3350.45
2021-09-17 20:00:00,0.0,0.0,4425.93,2985.2
2021-09-17 21:00:00,0.0,0.0,4478.33,2597.9
2021-09-17 22:00:00,0.0,0.0,4522.3,2263.88
2021-09-17 23:00:00,0.0,0.0,4568.88,1801.65
2021-09-18 00:00:00,0.0,0.0,4568.48,1622.9
2021-09-18 01:00:00,0.0,0.0,4416.72,1580.65
2021-09-18 02:00:00,0.0,0.0,4054.0,1999.5
2021-09-18 03:00:00,0.0,0.0,4245.38,1656.45
2021-09-18 04:00:00,0.0,0.0,4423.43,1421.12
2021-09-18 05:00:00,0.0,0.0,4636.8,1300.05
2021-09-18 06:00:00,2.3,8.2,4862.98,1397.25
2021-09-18 07:00:00,1109.4,587.25,4864.4,1882.8
2021-09-18 08:00:00,5377.23,2071.0,4852.98,1916.45
2021-09-18 09:00:00,11127.45,3873.4,4760.08,1436.18
2021-09-18 10:00:00,16408.3,6027.27,4708.57,1400.9
2021-09-18 11:00:00,19705.78,7460.08,4652.15,1598.92
2021-09-18 12:00:00,20013.15,8041.92,4491.55,1833.43
2021-09-18 13:00:00,18798.9,7896.43,4342.45,2218.15
2021-09-18 14:00:00,16253.55,7698.43,5176.95,2244.9
2021-09-18 15:00:00,13469.28,6462.55,5223.93,2497.82
2021-09-18 16:00:00,10405.7,4602.55,5304.9,2908.8
2021-09-18 17:00:00,6236.9,2573.35,5398.68,3051.3
2021-09-18 18:00:00,2368.22,818.78,6026.75,2925.25
2021-09-18 19:00:00,134.12,19.13,7223.8,2450.15
2021-09-18 20:00:00,0.0,0.0,8721.78,1790.17
2021-09-18 21:00:00,0.0,0.0,10062.42,1328.28
2021-09-18 22:00:00,0.0,0.0,10750.45,1255.33
2021-09-18 23:00:00,0.0,0.0,11077.6,1342.75
2021-09-19 00:00:00,0.0,0.0,11144.45,1369.1
2021-09-19 01:00:00,0.0,0.0,10747.93,1373.3
2021-09-19 02:00:00,0.0,0.0,11780.02,1501.6
2021-09-19 03:00:00,0.0,0.0,10877.95,1443.38
2021-09-19 04:00:00,0.0,0.0,10289.33,1282.53
2021-09-19 05:00:00,0.0,0.0,10452.65,1178.45
2021-09-19 06:00:00,2.0,8.93,10840.93,1256.43
2021-09-19 07:00:00,1216.5,652.28,10853.9,1231.15
2021-09-19 08:00:00,6051.73,2324.58,9738.1,1027.2
2021-09-19 09:00:00,12454.93,4361.3,8523.35,962.73
2021-09-19 10:00:00,17741.5,6072.1,8152.38,1208.27
2021-09-19 11:00:00,20871.73,7212.88,7645.93,1651.2
2021-09-19 12:00:00,21470.2,7909.93,7054.6,2113.3
2021-09-19 13:00:00,19130.12,7821.0,6728.5,2542.53
2021-09-19 14:00:00,11539.38,6845.38,6640.32,2647.5
2021-09-19 15:00:00,9816.6,5857.18,6479.45,3218.72
2021-09-19 16:00:00,7364.7,4439.23,6142.68,3388.48
2021-09-19 17:00:00,4478.0,2529.95,6321.15,3204.1
2021-09-19 18:00:00,1674.9,796.18,6935.95,2918.9
2021-09-19 19:00:00,79.5,18.3,7475.83,2684.1
2021-09-19 20:00:00,0.0,0.0,7628.13,2712.73
2021-09-19 21:00:00,0.0,0.0,7361.93,2803.5
2021-09-19 22:00:00,0.0,0.0,6744.12,2764.25
2021-09-19 23:00:00,0.0,0.0,6206.13,2753.55
2021-09-20 00:00:00,0.0,0.0,5810.6,2840.23
2021-09-20 01:00:00,0.0,0.0,5324.8,3080.08
2021-09-20 02:00:00,0.0,0.0,4641.52,3736.88
2021-09-20 03:00:00,0.0,0.0,4591.8,3418.47
2021-09-20 04:00:00,0.0,0.0,4596.77,3235.1
2021-09-20 05:00:00,0.0,0.0,4757.05,3283.1
2021-09-20 06:00:00,0.88,10.42,4866.93,3290.95
2021-09-20 07:00:00,763.3,726.65,4887.3,2983.48
2021-09-20 08:00:00,3841.2,2685.75,4147.93,2594.9
2021-09-20 09:00:00,8252.42,5069.28,3228.9,2513.53
2021-09-20 10:00:00,12879.18,7195.75,2838.6,2495.45
2021-09-20 11:00:00,16009.48,8596.83,2685.43,2459.25
2021-09-20 12:00:00,16774.8,8973.05,2187.15,2705.28
2021-09-20 13:00:00,16035.12,8728.95,1662.55,3189.57
2021-09-20 14:00:00,13362.95,7237.45,1622.18,3149.8
2021-09-20 15:00:00,10297.48,6018.3,1448.65,3534.25
2021-09-20 16:00:00,7816.27,4077.5,1397.45,3004.75
2021-09-20 17:00:00,4657.85,2139.6,1596.33,2439.73
2021-09-20 18:00:00,1662.3,602.75,1993.0,2098.98
2021-09-20 19:00:00,65.1,11.6,2834.0,1830.8
2021-09-20 20:00:00,0.0,0.0,3296.35,1787.08
2021-09-20 21:00:00,0.0,0.0,2888.05,1748.98
2021-09-20 22:00:00,0.0,0.0,2506.95,1715.7
2021-09-20 23:00:00,0.0,0.0,2479.1,1516.73
2021-09-21 00:00:00,0.0,0.0,2267.12,1034.85
2021-09-21 01:00:00,0.0,0.0,2239.77,844.05
2021-09-21 02:00:00,0.0,0.0,2671.95,1083.62
2021-09-21 03:00:00,0.0,0.0,3274.55,1086.73
2021-09-21 04:00:00,0.0,0.0,4094.88,1044.8
2021-09-21 05:00:00,0.0,0.0,4636.5,1194.62
2021-09-21 06:00:00,0.53,8.1,5532.23,1294.2
2021-09-21 07:00:00,744.48,657.08,6346.08,1271.23
2021-09-21 08:00:00,3993.55,2508.1,6174.18,1083.93
2021-09-21 09:00:00,8499.23,4774.98,5971.23,998.0
2021-09-21 10:00:00,13594.7,6860.55,6608.02,1050.7
2021-09-21 11:00:00,17610.8,8165.83,7582.4,1177.18
2021-09-21 12:00:00,18668.1,8677.68,8459.12,1457.92
2021-09-21 13:00:00,18027.1,8394.8,9645.8,1766.15
2021-09-21 14:00:00,13942.75,7489.1,10184.93,1983.55
2021-09-21 15:00:00,12381.67,6232.52,11017.7,2268.8
2021-09-21 16:00:00,9145.95,4534.68,10721.28,2263.08
2021-09-21 17:00:00,5268.5,2595.12,10669.08,2172.13
2021-09-21 18:00:00,1772.7,802.75,10574.62,2189.33
2021-09-21 19:00:00,75.43,13.8,10417.28,2052.48
2021-09-21 20:00:00,0.0,0.0,10632.28,2110.75
2021-09-21 21:00:00,0.0,0.0,11176.8,2305.38
2021-09-21 22:00:00,0.0,0.0,11629.68,2254.12
2021-09-21 23:00:00,0.0,0.0,11571.77,2114.8
2021-09-22 00:00:00,0.0,0.0,11025.38,2075.38
2021-09-22 01:00:00,0.0,0.0,10531.08,2041.75
2021-09-22 02:00:00,0.0,0.0,10311.98,2495.05
2021-09-22 03:00:00,0.0,0.0,9870.83,2417.9
2021-09-22 04:00:00,0.0,0.0,9255.18,2351.62
2021-09-22 05:00:00,0.0,0.0,8539.6,2323.18
2021-09-22 06:00:00,0.2,7.3,7870.3,2354.05
2021-09-22 07:00:00,867.4,639.4,7269.38,2347.75
2021-09-22 08:00:00,4589.75,2507.48,6648.45,2531.08
2021-09-22 09:00:00,9597.62,4697.4,6101.15,2635.68
2021-09-22 10:00:00,15018.58,6538.5,6356.83,2454.33
2021-09-22 11:00:00,18973.85,7780.68,7000.62,2401.07
2021-09-22 12:00:00,20679.45,8390.48,7353.1,2369.07
2021-09-22 13:00:00,21375.2,8255.68,7685.08,2425.15
2021-09-22 14:00:00,17302.0,7796.0,7980.43,2670.43
2021-09-22 15:00:00,15573.95,6583.4,8165.65,2893.3
2021-09-22 16:00:00,11856.53,4964.4,8231.77,3123.15
2021-09-22 17:00:00,7200.5,2779.4,8477.33,3367.1
2021-09-22 18:00:00,2415.48,788.83,9260.38,3550.45
2021-09-22 19:00:00,67.53,10.23,10929.38,3501.68
2021-09-22 20:00:00,0.0,0.0,12507.3,3376.12
2021-09-22 21:00:00,0.0,0.0,13949.1,3403.1
2021-09-22 22:00:00,0.0,0.0,15426.73,3458.0
2021-09-22 23:00:00,0.0,0.0,16607.12,3372.97
2021-09-23 00:00:00,0.0,0.0,17754.53,3208.32
2021-09-23 01:00:00,0.0,0.0,18979.67,3044.38
2021-09-23 02:00:00,0.0,0.0,19746.43,3076.8
2021-09-23 03:00:00,0.0,0.0,20826.18,3018.43
2021-09-23 04:00:00,0.0,0.0,22076.65,3045.53
2021-09-23 05:00:00,0.0,0.0,23220.9,3019.75
2021-09-23 06:00:00,0.12,6.8,24128.4,2919.25
2021-09-23 07:00:00,1137.68,635.12,24758.38,2757.1
2021-09-23 08:00:00,6340.15,2439.05,24914.12,2829.65
2021-09-23 09:00:00,13221.05,4520.35,23988.95,3228.55
2021-09-23 10:00:00,19839.53,6260.33,24659.35,3423.15
2021-09-23 11:00:00,24531.95,7599.88,28061.55,3381.92
2021-09-23 12:00:00,26508.1,8437.3,31277.45,3172.68
2021-09-23 13:00:00,25920.0,8565.7,34094.6,2944.65
2021-09-23 14:00:00,22743.2,8232.58,34644.48,3076.78
2021-09-23 15:00:00,18786.78,7036.43,34770.3,2841.65
2021-09-23 16:00:00,13121.8,5157.7,35512.12,2727.25
2021-09-23 17:00:00,6957.88,2833.9,35854.6,2672.0
2021-09-23 18:00:00,2047.23,772.2,36154.4,2311.93
2021-09-23 19:00:00,40.08,8.35,36678.83,1899.55
2021-09-23 20:00:00,0.0,0.0,36642.03,1479.38
2021-09-23 21:00:00,0.0,0.0,36050.15,1054.03
2021-09-23 22:00:00,0.0,0.0,34595.93,855.48
2021-09-23 23:00:00,0.0,0.0,32109.27,833.58
2021-09-24 00:00:00,0.0,0.0,29614.95,831.18
2021-09-24 01:00:00,0.0,0.0,27368.97,800.45
2021-09-24 02:00:00,0.0,0.0,25795.35,750.03
2021-09-24 03:00:00,0.0,0.0,24295.45,734.4
2021-09-24 04:00:00,0.0,0.0,23185.95,752.98
2021-09-24 05:00:00,0.0,0.0,22115.97,725.25
2021-09-24 06:00:00,0.05,6.55,21457.5,593.18
2021-09-24 07:00:00,782.93,691.1,21149.35,522.83
2021-09-24 08:00:00,4442.07,2719.33,19748.05,460.93
2021-09-24 09:00:00,9232.73,5132.4,19404.2,445.38
2021-09-24 10:00:00,13616.8,7284.68,21595.55,436.05
2021-09-24 11:00:00,16216.12,8845.25,23704.18,486.45
2021-09-24 12:00:00,17008.33,9650.83,24751.12,659.93
2021-09-24 13:00:00,16219.4,9663.75,24929.73,820.43
2021-09-24 14:00:00,14046.62,8854.77,24078.28,835.15
2021-09-24 15:00:00,12245.25,7465.12,24151.75,1041.62
2021-09-24 16:00:00,9373.0,5369.32,22602.93,1446.6
2021-09-24 17:00:00,5663.4,2913.07,20932.55,1681.38
2021-09-24 18:00:00,1689.6,766.22,20922.48,1430.45
2021-09-24 19:00:00,26.9,5.98,21582.9,1141.7
2021-09-24 20:00:00,0.0,0.0,22018.0,891.28
2021-09-24 21:00:00,0.0,0.0,22211.85,880.53
2021-09-24 22:00:00,0.0,0.0,22415.55,913.95
2021-09-24 23:00:00,0.0,0.0,22286.62,805.38
2021-09-25 00:00:00,0.0,0.0,21802.05,676.45
2021-09-25 01:00:00,0.0,0.0,20794.75,617.48
2021-09-25 02:00:00,0.0,0.0,18325.12,530.95
2021-09-25 03:00:00,0.0,0.0,17079.98,548.03
2021-09-25 04:00:00,0.0,0.0,15715.7,563.05
2021-09-25 05:00:00,0.0,0.0,14293.55,576.23
